CustomerID,Age,Gender,Tenure,Annual_Income,Spending_Score,Credit_Score,Online_Activity,True_Segment,Cluster,Distance_to_Target
5397,30,Female,106,73805.80619686727,81.2123225253331,300,5.0,Digital-Shoppers,3,0.3811350962945454
5398,61,Male,98,28888.56285447402,100.0,804,4.3,Budget-Conscious,2,2.4726944164250177
5399,59,Male,59,95493.269046465,1.0,405,1.0,Credit-Reliant,1,3.2296124838695195
5400,52,Female,31,93936.7474089514,1.0,300,1.0,Credit-Reliant,1,3.189022353517694
5401,61,Female,70,6493.49882714736,1.0,300,5.0,Premium-Loyalists,0,2.5486231038008174
5402,31,Male,49,89428.24219073151,1.0,307,1.0,Credit-Reliant,1,3.1631513134151588
5403,50,Male,5,114288.4876134681,1.0,300,1.0,Credit-Reliant,1,3.3581587142652642
5404,43,Male,31,111732.5412219313,1.0,388,1.0,Credit-Reliant,1,3.3527437160620095
5405,57,Female,37,73180.42233210233,88.65348775843874,300,5.0,Digital-Shoppers,3,0.24995505116951586
5406,43,Male,79,32721.13135912818,100.0,835,4.6,Budget-Conscious,2,2.5345509867700216
5407,39,Female,15,83019.61538990561,100.0,300,5.0,Digital-Shoppers,3,0.44585658946902607
5408,53,Male,52,123881.75518120515,1.0,380,1.0,Credit-Reliant,1,3.4811604770515774
5409,58,Female,107,68495.4529530718,100.0,313,5.0,Digital-Shoppers,3,0.08407275415230517
5410,34,Female,69,39692.99088699823,100.0,850,5.0,Budget-Conscious,2,2.5250623935647956
5411,44,Female,92,19888.77433473602,100.0,834,4.2,Budget-Conscious,2,2.70677086635859
5412,29,Male,97,18670.249628502148,1.0,300,5.0,Premium-Loyalists,0,2.3538306105770377
5413,18,Male,11,84551.79233501194,1.0,366,1.0,Credit-Reliant,1,3.1519787031877757
5414,48,Male,43,9162.39150010632,1.0,300,5.0,Premium-Loyalists,0,2.503549188187496
5415,54,Female,70,3749.882840016491,1.0,300,5.0,Premium-Loyalists,0,2.596218833458896
5416,48,Female,23,64195.501695890496,100.0,308,5.0,Digital-Shoppers,3,0.08752757680174626
5417,18,Female,40,24397.0361748473,100.0,850,4.2,Budget-Conscious,2,2.715459673117292
5418,39,Male,63,109683.8895348632,1.0,312,1.4,Credit-Reliant,1,3.1433974536395426
5419,18,Female,2,70715.47275769836,100.0,308,5.0,Digital-Shoppers,3,0.12474720179613119
5420,65,Male,79,5091.253702157783,1.0,310,5.0,Premium-Loyalists,0,2.572809955144613
5421,28,Female,87,24838.91303659616,100.0,840,4.5,Budget-Conscious,2,2.644611919575667
5422,63,Male,86,30687.749822817437,100.0,850,3.9,Budget-Conscious,2,2.687382243255317
5423,59,Female,73,41971.74344336269,100.0,807,4.9,Budget-Conscious,2,2.325596201351427
5424,31,Male,47,106516.57632786874,1.0,376,1.0,Credit-Reliant,1,3.2988930864928854
5425,28,Male,104,114378.02986805394,1.0,362,1.0,Credit-Reliant,1,3.3685840766998627
5426,50,Female,30,65126.33763654712,100.0,302,5.0,Digital-Shoppers,3,0.0704544574352352
5427,32,Male,16,49480.808650043626,100.0,312,5.0,Digital-Shoppers,3,0.46624468472951086
5428,46,Female,59,111226.36551979351,2.0520998830142467,392,1.0,Credit-Reliant,1,3.3372376153078678
5429,37,Female,110,24744.72925038896,1.0,307,5.0,Premium-Loyalists,0,2.2680877758803484
5430,18,Female,47,98016.03280673976,1.0,306,1.0,Credit-Reliant,1,3.216089753280189
5431,18,Male,116,30726.90799346969,100.0,763,4.1,Budget-Conscious,2,2.314962747339055
5432,48,Female,30,115900.5946230698,1.0,440,1.3,Credit-Reliant,1,3.304347133950214
5433,36,Female,109,3131.2418931401244,1.0,316,5.0,Premium-Loyalists,0,2.6075080006472677
5434,36,Male,9,87868.0537103135,1.0,455,1.0,Credit-Reliant,1,3.224801960085374
5435,55,Female,65,26394.31232258468,100.0,825,4.3,Budget-Conscious,2,2.5838688452137637
5436,62,Male,59,8683.113716707032,1.0,300,5.0,Premium-Loyalists,0,2.511551518920141
5437,40,Male,102,39056.30691572265,100.0,850,4.7,Budget-Conscious,2,2.5364334305716243
5438,39,Male,64,4558.947589041412,1.0,312,5.0,Premium-Loyalists,0,2.5821654013337403
5439,52,Male,8,95483.78726977804,1.0,304,1.0,Credit-Reliant,1,3.1988265793245536
5440,24,Male,52,103153.48942997094,1.0,300,1.0,Credit-Reliant,1,3.2552861958669843
5441,48,Female,18,119142.40356905913,1.0,442,1.0,Credit-Reliant,1,3.4640970890768736
5442,53,Female,91,104598.5464520006,3.2530225353327085,325,1.3,Credit-Reliant,1,3.110045062790696
5443,55,Male,82,20369.84983188302,100.0,838,3.6,Budget-Conscious,2,2.8022543572334606
5444,18,Female,96,43835.052639789006,100.0,847,4.3,Budget-Conscious,2,2.5176662613355827
5445,33,Female,58,12101.670039521565,1.0,300,5.0,Premium-Loyalists,0,2.4553876037560474
5446,31,Female,49,107565.92579794792,1.0,317,1.0,Credit-Reliant,1,3.2935456977960444
5447,46,Female,32,72172.59946251639,78.73056545388415,313,5.0,Digital-Shoppers,3,0.4084961904558272
5448,52,Female,117,98958.6631221848,1.0,317,1.0,Credit-Reliant,1,3.223310719911852
5449,67,Male,48,54011.96617219822,90.49163152868292,315,5.0,Digital-Shoppers,3,0.3693659970948717
5450,37,Male,45,12762.264929679985,1.0,300,5.0,Premium-Loyalists,0,2.444785765897101
5451,37,Male,54,86857.2093712235,100.0,311,5.0,Digital-Shoppers,3,0.548740412757296
5452,62,Female,100,18850.96187324081,1.0,302,5.0,Premium-Loyalists,0,2.351099451231238
5453,49,Male,100,6535.751273696588,1.0,300,5.0,Premium-Loyalists,0,2.5478999264940656
5454,64,Female,85,103623.9125508043,1.0,300,1.0,Credit-Reliant,1,3.2591395126661853
5455,49,Male,46,17823.455809508774,100.0,850,5.0,Budget-Conscious,2,2.752751493675263
5456,27,Female,96,128547.16784801784,1.0,300,1.0,Credit-Reliant,1,3.5229484797497026
5457,25,Male,31,15341.005059129911,100.0,848,4.9,Budget-Conscious,2,2.7782543029346747
5458,21,Male,37,32037.65011534057,100.0,839,4.9,Budget-Conscious,2,2.54709452987538
5459,54,Male,16,85010.36369961983,1.0,377,1.0,Credit-Reliant,1,3.1584684047756313
5460,62,Male,46,19194.729294635184,100.0,850,5.0,Budget-Conscious,2,2.7353051844369975
5461,72,Male,46,5313.589268999951,1.0,301,5.0,Premium-Loyalists,0,2.568906616824524
5462,57,Female,78,26612.364657480262,100.0,832,3.7,Budget-Conscious,2,2.690653156870705
5463,62,Male,88,111695.81533824783,1.0,319,1.7,Credit-Reliant,1,3.044314784305693
5464,36,Male,89,12685.36906783708,1.0,300,5.0,Premium-Loyalists,0,2.4460155673138475
5465,27,Female,61,2385.7150607384724,1.0,300,5.0,Premium-Loyalists,0,2.6203383070031796
5466,57,Male,46,36145.26522773053,100.0,838,5.0,Budget-Conscious,2,2.5038337260912016
5467,51,Female,51,3868.050480533947,1.0,319,5.0,Premium-Loyalists,0,2.5948221924382273
5468,46,Female,62,13978.933749174836,1.0,300,5.0,Premium-Loyalists,0,2.425479933558289
5469,50,Male,35,75025.34320305953,79.22789350863272,300,5.0,Digital-Shoppers,3,0.432774360760813
5470,49,Male,81,58899.73768730405,100.0,376,5.0,Digital-Shoppers,3,0.38234611502739047
5471,64,Male,110,69010.28331844698,100.0,300,5.0,Digital-Shoppers,3,0.08823806642524604
5472,64,Female,42,53969.27991873221,100.0,850,4.3,Budget-Conscious,2,2.478349044481141
5473,53,Female,45,10253.394262015134,1.0,307,5.0,Premium-Loyalists,0,2.485415764277974
5474,57,Female,118,19948.056415187843,100.0,814,5.0,Budget-Conscious,2,2.5853148447741727
5475,52,Female,68,114320.97582440384,1.0,307,1.0,Credit-Reliant,1,3.3584406451699285
5476,38,Male,75,105554.99118798468,1.0,393,1.0,Credit-Reliant,1,3.29863554183554
5477,56,Female,47,5636.67897626874,1.0,315,5.0,Premium-Loyalists,0,2.5636652519167997
5478,24,Female,79,38801.46875811889,100.0,840,3.6,Budget-Conscious,2,2.6275463074764773
5479,60,Female,30,108973.59812230425,1.0,300,1.0,Credit-Reliant,1,3.3060621671818073
5480,27,Female,24,92853.4954389702,1.0,361,1.0,Credit-Reliant,1,3.1920947398530197
5481,49,Female,66,81957.19207250133,94.5596005252538,305,5.0,Digital-Shoppers,3,0.41674693441201377
5482,32,Male,43,70431.47444662431,100.0,300,5.0,Digital-Shoppers,3,0.11908229236901503
5483,53,Male,34,580.846113059597,1.0,300,5.0,Premium-Loyalists,0,2.6526950174988766
5484,44,Female,23,103697.52800976302,1.0,321,1.1,Credit-Reliant,1,3.216589651332278
5485,21,Male,61,108195.73688426345,1.0,348,1.0,Credit-Reliant,1,3.3043834233677503
5486,51,Female,95,112636.76124798474,1.0,300,1.0,Credit-Reliant,1,3.3413985443290537
5487,36,Male,37,25302.472412663414,1.0,300,5.0,Premium-Loyalists,0,2.260731443075588
5488,58,Female,13,2127.666723046735,1.0,300,5.0,Premium-Loyalists,0,2.6249337224416025
5489,45,Female,97,73655.5439618322,100.0,300,5.0,Digital-Shoppers,3,0.1988840913479608
5490,50,Male,71,124682.6995932204,1.0,375,1.2,Credit-Reliant,1,3.407339630308401
5491,30,Female,96,94702.50580539631,1.0,351,1.0,Credit-Reliant,1,3.2003435090516206
5492,36,Female,7,20933.72575315058,100.0,850,4.6,Budget-Conscious,2,2.7243275111823637
5493,38,Female,42,5676.513453667472,1.0,300,5.0,Premium-Loyalists,0,2.5626655883815763
5494,57,Male,38,103924.59958803465,1.0,328,1.0,Credit-Reliant,1,3.263180957113545
5495,70,Male,52,110640.9141230192,1.0,314,1.0,Credit-Reliant,1,3.3220123020942567
5496,32,Male,44,17380.628840106852,1.0,305,5.0,Premium-Loyalists,0,2.3729767874086103
5497,61,Male,64,90468.69682104528,1.0,339,1.0,Credit-Reliant,1,3.172329769024467
5498,18,Female,13,31133.722887824948,100.0,836,3.9,Budget-Conscious,2,2.6272622963127814
5499,27,Female,88,66454.4168803768,100.0,317,5.0,Digital-Shoppers,3,0.07838476431761515
5500,30,Female,28,118333.70332149016,1.0,300,1.0,Credit-Reliant,1,3.4013158673695743
5501,24,Female,96,62450.83916184911,100.0,300,5.0,Digital-Shoppers,3,0.12750637520888805
5502,21,Female,107,63216.77563987174,100.0,310,5.0,Digital-Shoppers,3,0.11014548957929902
5503,51,Male,82,3149.476774410233,1.0,313,5.0,Premium-Loyalists,0,2.606966037259301
5504,41,Female,98,103251.31327796743,1.0,300,1.0,Credit-Reliant,1,3.2560838019427987
5505,50,Male,112,30828.220886632986,100.0,850,5.0,Budget-Conscious,2,2.6037266218144968
5506,55,Female,98,60383.60552780979,100.0,300,5.0,Digital-Shoppers,3,0.17851720680686634
5507,48,Male,115,26411.62690043432,100.0,801,4.4,Budget-Conscious,2,2.4796773474906306
5508,54,Male,102,90148.16596404836,100.0,300,5.0,Digital-Shoppers,3,0.63664676426588
5509,43,Female,1,54146.07968873354,94.80902109493384,300,5.0,Digital-Shoppers,3,0.34034267415314673
5510,27,Female,43,15389.109196562344,1.0,300,5.0,Premium-Loyalists,0,2.4034687668096892
5511,60,Female,114,20837.00304020528,100.0,848,5.0,Budget-Conscious,2,2.7070282386319535
5512,36,Female,42,99620.22930423332,1.0,375,1.0,Credit-Reliant,1,3.242703381449043
5513,30,Male,95,2623.706396697335,1.0,318,5.0,Premium-Loyalists,0,2.6166792316197194
5514,42,Female,50,33657.38841092715,100.0,850,4.2,Budget-Conscious,2,2.6207809376064093
5515,31,Male,60,5936.272676502046,1.0,300,5.0,Premium-Loyalists,0,2.558188631697879
5516,38,Female,1,20378.30332773345,100.0,841,4.4,Budget-Conscious,2,2.709157511944009
5517,50,Female,51,116821.36175318928,1.0,422,1.0,Credit-Reliant,1,3.424452703389282
5518,50,Male,16,55309.0971299656,100.0,318,5.0,Digital-Shoppers,3,0.3153857283766981
5519,31,Female,39,99647.94917574062,1.0,315,1.0,Credit-Reliant,1,3.2282416181252507
5520,37,Female,15,101352.06808711984,1.0,300,1.0,Credit-Reliant,1,3.2409462618768927
5521,61,Male,33,101108.69215568095,1.0,300,1.0,Credit-Reliant,1,3.239059782267529
5522,52,Female,87,97746.70168879154,1.0,303,1.0,Credit-Reliant,1,3.214194804465796
5523,76,Female,53,38179.00926626392,100.0,812,4.2,Budget-Conscious,2,2.424960589959604
5524,62,Female,105,115159.2658295935,1.0,392,1.0,Credit-Reliant,1,3.3892723111258483
5525,62,Male,98,60718.57994636546,100.0,300,5.0,Digital-Shoppers,3,0.17005236056986922
5526,24,Male,17,33650.31181223027,100.0,830,3.4,Budget-Conscious,2,2.6717996405583424
5527,56,Female,89,58430.39636681928,100.0,300,5.0,Digital-Shoppers,3,0.22872719485066328
5528,44,Male,106,102385.43136974724,1.0,446,1.0,Credit-Reliant,1,3.3088291698920345
5529,36,Female,6,12481.17082424226,1.0,310,5.0,Premium-Loyalists,0,2.449303855267755
5530,47,Male,31,5699.148641370848,1.0,300,5.0,Premium-Loyalists,0,2.5622750214589503
5531,59,Female,69,50217.71428813104,100.0,300,5.0,Digital-Shoppers,3,0.44595506663123746
5532,52,Female,104,76990.96254815653,100.0,300,5.0,Digital-Shoppers,3,0.2857997314876126
5533,31,Male,40,4469.402717580523,1.0,300,5.0,Premium-Loyalists,0,2.5836170432623344
5534,56,Male,30,36359.52999483844,100.0,850,4.4,Budget-Conscious,2,2.5775548890148614
5535,35,Female,69,81131.7456853658,100.0,307,5.0,Digital-Shoppers,3,0.39508107720003455
5536,48,Female,76,25691.768938285142,100.0,850,4.2,Budget-Conscious,2,2.7010366788121694
5537,40,Male,7,62343.9066132016,100.0,300,5.0,Digital-Shoppers,3,0.13005098403871673
5538,41,Female,109,40830.622015237015,100.0,793,4.4,Budget-Conscious,2,2.3029023377351554
5539,56,Male,13,86613.32623735283,1.0,318,1.3,Credit-Reliant,1,3.0150245500414514
5540,29,Male,113,70526.80574291422,100.0,300,5.0,Digital-Shoppers,3,0.12130309793913144
5541,74,Female,4,4369.4713815355,1.0,300,5.0,Premium-Loyalists,0,2.5853622412449
5542,18,Male,50,31701.58097411332,100.0,850,5.0,Budget-Conscious,2,2.595106851775914
5543,36,Female,106,11071.763548827985,100.0,846,3.8,Budget-Conscious,2,2.919152904983887
5544,50,Male,3,67564.35599501028,100.0,300,5.0,Digital-Shoppers,3,0.065484784322204
5545,53,Male,12,25106.716076963097,100.0,850,5.0,Budget-Conscious,2,2.664647652564592
5546,43,Male,65,107181.15432714444,1.0,312,1.0,Credit-Reliant,1,3.289798804715081
5547,44,Female,27,59295.05085212716,86.86585236359402,300,5.0,Digital-Shoppers,3,0.2904409087009393
5548,51,Female,107,65110.60575850181,100.0,305,5.0,Digital-Shoppers,3,0.0696141187163259
5549,41,Female,50,80481.69829852185,85.75583438476507,300,5.0,Digital-Shoppers,3,0.44156011358154823
5550,65,Male,77,50153.720489928906,100.0,310,5.0,Digital-Shoppers,3,0.44775624921704926
5551,57,Male,17,63237.31863089581,100.0,300,5.0,Digital-Shoppers,3,0.10930445141448862
5552,58,Female,72,4165.140279620986,1.0,319,5.0,Premium-Loyalists,0,2.589615793166409
5553,30,Male,32,9424.36421447658,1.0,315,5.0,Premium-Loyalists,0,2.4995126129796548
5554,43,Female,84,75289.03094232314,1.0,308,1.0,Credit-Reliant,1,3.1117018207258815
5555,40,Male,51,64524.32513135111,100.0,304,5.0,Digital-Shoppers,3,0.07994737963412951
5556,29,Female,17,113919.43577515864,1.0,371,1.0,Credit-Reliant,1,3.3671315055055397
5557,50,Male,34,101156.625333884,1.0,300,1.0,Credit-Reliant,1,3.2394303642948725
5558,36,Female,35,67435.26352919919,100.0,300,5.0,Digital-Shoppers,3,0.0642146494071049
5559,54,Male,99,105766.51166278028,1.0,300,1.0,Credit-Reliant,1,3.277252466328483
5560,28,Male,102,46272.81514087301,100.0,786,4.5,Budget-Conscious,2,2.2244357426396695
5561,70,Male,106,57166.57258932514,100.0,300,5.0,Digital-Shoppers,3,0.2617195191962816
5562,31,Male,24,28976.96036832984,100.0,728,5.0,Budget-Conscious,2,2.1340684270895633
5563,48,Male,54,12260.143955671498,1.0,300,5.0,Premium-Loyalists,0,2.4528366753856563
5564,56,Female,18,94991.056948439,1.0,319,1.0,Credit-Reliant,1,3.196245976945748
5565,36,Female,50,68986.06787147305,70.4075188345915,300,5.0,Digital-Shoppers,3,0.5526528437528209
5566,57,Female,46,16971.957278341415,100.0,848,4.9,Budget-Conscious,2,2.7566738231670245
5567,26,Female,48,63278.189386394064,84.17894133974353,300,5.0,Digital-Shoppers,3,0.2825583607677271
5568,66,Female,103,115971.64219532038,1.0,319,1.0,Credit-Reliant,1,3.3762770987934467
5569,45,Male,33,53034.577095368826,100.0,300,5.0,Digital-Shoppers,3,0.370915479867882
5570,36,Male,113,13992.174039674856,100.0,844,4.5,Budget-Conscious,2,2.7967094493907387
5571,40,Male,87,56726.61969038075,100.0,300,5.0,Digital-Shoppers,3,0.2732651320147497
5572,57,Female,89,63350.121607447865,100.0,300,5.0,Digital-Shoppers,3,0.10678408262486762
5573,36,Male,101,96872.838246674,1.0,316,1.0,Credit-Reliant,1,3.2085101275825725
5574,33,Male,27,109877.58933652242,1.0,307,1.0,Credit-Reliant,1,3.31449092818275
5575,41,Female,1,8374.039523642976,1.0,311,5.0,Premium-Loyalists,0,2.5167948596189857
5576,27,Male,85,112563.76663559228,1.0,389,1.0,Credit-Reliant,1,3.3614141526001844
5577,72,Female,59,108239.51494347485,1.0,302,1.0,Credit-Reliant,1,3.299245202007467
5578,36,Female,113,99754.54304013436,1.0,303,1.0,Credit-Reliant,1,3.22872624801815
5579,57,Male,10,42801.79341454367,100.0,850,4.3,Budget-Conscious,2,2.5372721674923757
5580,48,Male,95,15104.906547953444,1.0,300,5.0,Premium-Loyalists,0,2.4078728045010425
5581,30,Female,108,3477.33022302094,1.0,303,5.0,Premium-Loyalists,0,2.6009395470106553
5582,44,Female,25,68342.58430013272,99.09555755128372,300,5.0,Digital-Shoppers,3,0.0636122380624308
5583,56,Male,84,99235.82169693524,1.0,300,1.0,Credit-Reliant,1,3.2249516119565276
5584,42,Female,57,58612.29875355567,100.0,300,5.0,Digital-Shoppers,3,0.22400452603131135
5585,62,Female,66,63900.15811031914,100.0,313,5.0,Digital-Shoppers,3,0.09943469612335601
5586,60,Male,119,119499.81546283887,1.0,402,1.0,Credit-Reliant,1,3.4413476214730885
5587,58,Male,112,60372.66226866383,100.0,314,5.0,Digital-Shoppers,3,0.1821694913738751
5588,38,Female,15,97411.30151443348,1.0,435,1.0,Credit-Reliant,1,3.2633417673243534
5589,28,Male,28,1858.0843090336973,1.0,304,5.0,Premium-Loyalists,0,2.629662178445534
5590,35,Female,13,54810.70909145099,63.1676381607882,300,5.0,Digital-Shoppers,3,0.766082715801934
5591,47,Male,114,79880.53848912212,98.38342661089254,300,5.0,Digital-Shoppers,3,0.3585914997000949
5592,53,Female,116,67844.54362333205,86.14693824951769,318,5.0,Digital-Shoppers,3,0.23650776325076442
5593,18,Female,118,14293.691537383816,1.0,311,5.0,Premium-Loyalists,0,2.4205962483536894
5594,44,Female,14,109215.40646746974,1.0,338,1.0,Credit-Reliant,1,3.311524831190361
5595,47,Male,114,67861.78412989082,99.480745243961,300,5.0,Digital-Shoppers,3,0.06060647204498327
5596,40,Male,66,114918.29596244772,1.0,352,1.0,Credit-Reliant,1,3.371124038851583
5597,64,Female,34,92610.17437310844,1.0,300,1.0,Credit-Reliant,1,3.180966942710537
5598,51,Male,99,22897.50770672375,1.0,300,5.0,Premium-Loyalists,0,2.2933195630210967
5599,64,Male,101,49923.5098626323,100.0,850,5.0,Budget-Conscious,2,2.4600989519880447
5600,41,Female,25,26037.97557022743,100.0,845,5.0,Budget-Conscious,2,2.634032341918759
5601,59,Male,112,92024.91669327444,1.0,311,1.0,Credit-Reliant,1,3.177582804717941
5602,69,Male,54,108448.12919673574,1.0,300,1.0,Credit-Reliant,1,3.3012041647305774
5603,64,Male,79,117505.36886215927,1.0,316,1.0,Credit-Reliant,1,3.3925362995250676
5604,28,Female,12,67868.64411202303,100.0,300,5.0,Digital-Shoppers,3,0.06908149426034155
5605,41,Female,9,107560.00746419636,1.0,300,1.0,Credit-Reliant,1,3.2931154361005808
5606,39,Male,31,43014.90444091577,100.0,850,4.2,Budget-Conscious,2,2.5464448893710356
5607,52,Male,78,3384.5621434101995,1.0,300,5.0,Premium-Loyalists,0,2.602649013869547
5608,55,Male,93,236.4919436641159,1.0,311,5.0,Premium-Loyalists,0,2.658982606081394
5609,32,Female,53,6072.172081917615,1.0,305,5.0,Premium-Loyalists,0,2.5557628723875743
5610,46,Male,112,35938.248002292064,100.0,823,5.0,Budget-Conscious,2,2.442983969436235
5611,18,Female,43,17655.761400043353,100.0,836,5.0,Budget-Conscious,2,2.700580170162954
5612,66,Male,38,65119.77129976011,100.0,310,5.0,Digital-Shoppers,3,0.07320869549180661
5613,37,Female,42,98295.86255818904,1.0,406,1.0,Credit-Reliant,1,3.249229642210959
5614,45,Male,72,119867.93837256594,1.0,392,1.0,Credit-Reliant,1,3.4401960588594105
5615,40,Female,48,26722.510868850528,100.0,839,4.0,Budget-Conscious,2,2.670416474917365
5616,62,Male,67,115736.10584451268,1.0,336,1.3,Credit-Reliant,1,3.2506215524318685
5617,18,Male,66,60090.70364060707,100.0,300,5.0,Digital-Shoppers,3,0.1859619278496585
5618,44,Female,16,118890.10822844636,1.0,426,1.0,Credit-Reliant,1,3.4495592108807718
5619,43,Female,83,91575.99560665138,1.0,449,1.0,Credit-Reliant,1,3.2386597948225635
5620,38,Male,94,20216.551494424923,100.0,829,4.6,Budget-Conscious,2,2.6510697694801473
5621,70,Female,105,105673.96005607344,1.0,386,1.0,Credit-Reliant,1,3.2961193454535977
5622,31,Female,16,1714.228352816884,1.0,300,5.0,Premium-Loyalists,0,2.632317919575261
5623,56,Female,31,102148.4587859151,1.0,410,1.0,Credit-Reliant,1,3.2804887384301873
5624,50,Male,118,12991.55350956149,1.0,310,5.0,Premium-Loyalists,0,2.4411425735541625
5625,63,Female,58,1975.3890154770847,1.0,300,5.0,Premium-Loyalists,0,2.627650394264755
5626,34,Female,28,34304.0909867567,100.0,850,3.5,Budget-Conscious,2,2.723432813562469
5627,34,Male,4,1512.7690070768874,1.0,301,5.0,Premium-Loyalists,0,2.6358936341707886
5628,61,Female,10,29956.056550943827,100.0,843,4.6,Budget-Conscious,2,2.5949269299197395
5629,51,Male,51,39711.4772914308,100.0,838,4.9,Budget-Conscious,2,2.4747289180029672
5630,21,Male,109,54526.35591277335,100.0,300,5.0,Digital-Shoppers,3,0.3313303883069322
5631,36,Female,18,20735.801264050195,1.0,300,5.0,Premium-Loyalists,0,2.3237630491520807
5632,50,Female,47,70190.24762283666,100.0,317,5.0,Digital-Shoppers,3,0.12397974603367899
5633,57,Male,32,49814.32744320574,100.0,812,5.0,Budget-Conscious,2,2.2952460759095574
5634,34,Male,30,118539.1182567381,1.0,300,1.0,Credit-Reliant,1,3.4035858531722174
5635,18,Female,36,5549.955908832501,1.0,300,5.0,Premium-Loyalists,0,2.5648508957439535
5636,52,Male,9,14173.53309652404,1.0,300,5.0,Premium-Loyalists,0,2.4224189346933502
5637,26,Female,36,60591.49926005548,100.0,300,5.0,Digital-Shoppers,3,0.17325706822922782
5638,18,Female,29,95152.42328088848,1.0,365,1.0,Credit-Reliant,1,3.2078008973897996
5639,18,Male,16,22290.40207240617,1.0,300,5.0,Premium-Loyalists,0,2.301761375989439
5640,57,Female,92,9749.677312938273,1.0,306,5.0,Premium-Loyalists,0,2.4937149932781413
5641,46,Female,21,58751.90904109161,100.0,300,5.0,Digital-Shoppers,3,0.22038512499782426
5642,41,Male,64,4833.9363492054745,1.0,300,5.0,Premium-Loyalists,0,2.5772646556227174
5643,65,Female,111,30316.799049066645,100.0,850,4.3,Budget-Conscious,2,2.64242961309707
5644,54,Female,66,2775.0361899177856,1.0,300,5.0,Premium-Loyalists,0,2.613424837232247
5645,69,Female,59,8652.331793523132,1.0,308,5.0,Premium-Loyalists,0,2.512017511752185
5646,24,Female,110,97832.6424243432,1.0,347,1.0,Credit-Reliant,1,3.2202359152847104
5647,44,Male,99,87431.75251678636,100.0,306,5.0,Digital-Shoppers,3,0.5634707200898454
5648,20,Male,118,37809.94655234469,100.0,832,5.0,Budget-Conscious,2,2.4642294353825593
5649,41,Male,28,99554.02098439398,1.0,300,1.0,Credit-Reliant,1,3.2272973143943533
5650,41,Male,55,105832.67965012723,1.0,321,1.0,Credit-Reliant,1,3.2785461076028843
5651,54,Male,100,61587.329369159255,100.0,314,5.0,Digital-Shoppers,3,0.15245501193678127
5652,45,Female,31,59359.7500055383,95.552110985039,300,5.0,Digital-Shoppers,3,0.1997311314905235
5653,54,Female,33,101477.29626354172,1.0,374,1.0,Credit-Reliant,1,3.2563512611963614
5654,55,Female,87,102268.24738036956,1.0,313,1.0,Credit-Reliant,1,3.2482914472859292
5655,77,Female,60,114045.91144695076,1.0,300,1.0,Credit-Reliant,1,3.3556655644774644
5656,40,Female,41,59971.46670637823,100.0,312,5.0,Digital-Shoppers,3,0.19051044224187247
5657,30,Female,81,34890.321528368615,100.0,787,3.7,Budget-Conscious,2,2.432133036501818
5658,48,Female,46,34848.68860364836,100.0,850,4.8,Budget-Conscious,2,2.5683985845805997
5659,32,Male,49,73889.95227910463,100.0,300,5.0,Digital-Shoppers,3,0.20490975972257916
5660,67,Female,65,333.7891460355484,1.0,311,5.0,Premium-Loyalists,0,2.6572206549785498
5661,40,Female,42,765.4302721539776,1.0,301,5.0,Premium-Loyalists,0,2.6493312422688873
5662,36,Male,23,107412.38067317252,1.0,301,1.0,Credit-Reliant,1,3.291760203990593
5663,37,Female,112,59548.23816562703,95.5514788595103,313,5.0,Digital-Shoppers,3,0.1969987660307488
5664,55,Female,27,75419.88658381155,100.0,300,5.0,Digital-Shoppers,3,0.2445961231814352
5665,42,Male,89,13678.99506844416,1.0,332,5.0,Premium-Loyalists,0,2.433114517414468
5666,35,Female,32,93122.57345227896,1.0,358,1.0,Credit-Reliant,1,3.192696177579151
5667,69,Male,83,38903.4995979746,100.0,832,3.9,Budget-Conscious,2,2.5422216148190753
5668,32,Male,88,89791.13694265943,1.0,462,1.0,Credit-Reliant,1,3.2409346847945444
5669,45,Female,3,73879.45622006975,100.0,312,5.0,Digital-Shoppers,3,0.20603270407915075
5670,54,Female,60,60648.11323654607,100.0,305,5.0,Digital-Shoppers,3,0.1705138195304422
5671,20,Female,76,73880.37165345397,83.96466460339224,300,5.0,Digital-Shoppers,3,0.3351668273810727
5672,52,Female,99,37518.38671259637,100.0,836,4.4,Budget-Conscious,2,2.5094753327568227
5673,29,Male,79,57731.59013436092,100.0,313,5.0,Digital-Shoppers,3,0.24870073639913728
5674,57,Female,17,111730.2933118108,1.0,411,1.0,Credit-Reliant,1,3.3654768208547745
5675,30,Female,114,19918.277018157856,1.0,300,5.0,Premium-Loyalists,0,2.3355512709596895
5676,55,Female,32,44969.08397436546,100.0,302,5.0,Digital-Shoppers,3,0.5860984510333934
5677,61,Male,7,102289.1512606786,1.0,425,1.1,Credit-Reliant,1,3.2482555627531666
5678,57,Female,83,52541.8703199278,100.0,309,5.0,Digital-Shoppers,3,0.38388429797868356
5679,48,Female,71,12258.138347462456,1.0,302,5.0,Premium-Loyalists,0,2.45280817991124
5680,41,Female,69,71362.71530878711,83.48779269650427,300,5.0,Digital-Shoppers,3,0.30951078156628653
5681,36,Female,58,7364.277291508896,1.0,318,5.0,Premium-Loyalists,0,2.5343692386968892
5682,67,Male,40,12462.680194579563,100.0,850,4.9,Budget-Conscious,2,2.8251957605608458
5683,34,Female,85,101696.9410212906,1.0,468,1.0,Credit-Reliant,1,3.323354511874203
